i,word,freq,ipa,xsampa
36013,linear,7,"['l', 'i', 'n', 'e', 'a', 'r']","['l', 'i', 'n', 'e', 'a', 'r']"
36015,lobe,7,"['l', 'o', 'b', 'e']","['l', 'o', 'b', 'e']"
36016,order,7,"['o', 'r', 'd', 'e', 'r']","['o', 'r', 'd', 'e', 'r']"
36018,principle,7,"['p', 'r', 'i', 'n', 'c', 'i', 'p', 'l', 'e']","['p', 'r', 'i', 'n', 'c', 'i', 'p', 'l', 'e']"
36019,school,7,"['s', 'c', 'h', 'o', 'o', 'l']","['s', 'c', 'h', 'o', 'o', 'l']"
36020,source,7,"['s', 'o', 'u', 'r', 'c', 'e']","['s', 'o', 'u', 'r', 'c', 'e']"
36021,standard,7,"['s', 't', 'a', 'n', 'd', 'a', 'r', 'd']","['s', 't', 'a', 'n', 'd', 'a', 'r', 'd']"
36022,tissue,7,"['t', 'i', 's', 's', 'u', 'e']","['t', 'i', 's', 's', 'u', 'e']"
36023,ut,7,"['u', 't']","['u', 't']"
36024,var,7,"['v', 'a', 'r']","['v', 'a', 'r']"
36025,world,7,"['w', 'o', 'r', 'l', 'd']","['w', 'o', 'r', 'l', 'd']"
36028,അംഗമാകുകയും,7,"['a', 'm', 'ɡ', 'a', 'm', 'aː', 'k', 'u', 'k', 'a', 'j', 'u', 'm']","['a', 'm', 'g', 'a', 'm', 'a:', 'k', 'u', 'k', 'a', 'j', 'u', 'm']"
36035,അകിര,7,"['a', 'k', 'i', 'ɾ', 'a']","['a', 'k', 'i', '4', 'a']"
36036,അകിൽ,7,"['a', 'k', 'i', 'l']","['a', 'k', 'i', 'l']"
36075,അടിമകളിൽ,7,"['a', 'ʈ', 'i', 'm', 'a', 'k', 'a', 'ɭ', 'i', 'l']","['a', 't`', 'i', 'm', 'a', 'k', 'a', 'l`', 'i', 'l']"
36076,അടിയറ,7,"['a', 'ʈ', 'i', 'j', 'a', 'r', 'a']","['a', 't`', 'i', 'j', 'a', 'r', 'a']"
36078,അടിയിലായി,7,"['a', 'ʈ', 'i', 'j', 'i', 'l', 'aː', 'j', 'i']","['a', 't`', 'i', 'j', 'i', 'l', 'a:', 'j', 'i']"
36087,അടൽ,7,"['a', 'ʈ', 'a', 'l']","['a', 't`', 'a', 'l']"
36088,അഡാ,7,"['a', 'ɖ', 'aː']","['a', 'd`', 'a:']"
36093,അണ,7,"['a', 'ɳ', 'a']","['a', 'n`', 'a']"
36095,അണിയറയിൽ,7,"['a', 'ɳ', 'i', 'j', 'a', 'r', 'a', 'j', 'i', 'l']","['a', 'n`', 'i', 'j', 'a', 'r', 'a', 'j', 'i', 'l']"
36097,അണുനാശിനി,7,"['a', 'ɳ', 'u', 'n', 'aː', 'ʃ', 'i', 'n', 'i']","['a', 'n`', 'u', 'n', 'a:', 'S', 'i', 'n', 'i']"
36100,അതായതു,7,"['a', 't̪', 'aː', 'j', 'a', 't̪', 'u']","['a', 't_d', 'a:', 'j', 'a', 't_d', 'u']"
36102,അതികഠിനമായ,7,"['a', 't̪', 'i', 'k', 'a', 'ʈʰ', 'i', 'n', 'a', 'm', 'aː', 'j', 'a']","['a', 't_d', 'i', 'k', 'a', 't`_h', 'i', 'n', 'a', 'm', 'a:', 'j', 'a']"
36104,അതിജീവനം,7,"['a', 't̪', 'i', 'ɟ', 'iː', 'ʋ', 'a', 'n', 'a', 'm']","['a', 't_d', 'i', 'J\\', 'i:', 'P', 'a', 'n', 'a', 'm']"
36105,അതിനുപകരം,7,"['a', 't̪', 'i', 'n', 'u', 'p', 'a', 'k', 'a', 'ɾ', 'a', 'm']","['a', 't_d', 'i', 'n', 'u', 'p', 'a', 'k', 'a', '4', 'a', 'm']"
36108,അതിനെതിരേ,7,"['a', 't̪', 'i', 'n', 'e', 't̪', 'i', 'ɾ', 'eː']","['a', 't_d', 'i', 'n', 'e', 't_d', 'i', '4', 'e:']"
36118,അദിതി,7,"['a', 'd̪', 'i', 't̪', 'i']","['a', 'd_d', 'i', 't_d', 'i']"
36145,അനാഥരായ,7,"['a', 'n', 'aː', 't̪ʰ', 'a', 'ɾ', 'aː', 'j', 'a']","['a', 'n', 'a:', 't_d_h', 'a', '4', 'a:', 'j', 'a']"
36146,അനിമെ,7,"['a', 'n', 'i', 'm', 'e']","['a', 'n', 'i', 'm', 'e']"
36151,അനുകൂലനം,7,"['a', 'n', 'u', 'k', 'uː', 'l', 'a', 'n', 'a', 'm']","['a', 'n', 'u', 'k', 'u:', 'l', 'a', 'n', 'a', 'm']"
36154,അനുകൂലികൾ,7,"['a', 'n', 'u', 'k', 'uː', 'l', 'i', 'k', 'a', 'ɭ']","['a', 'n', 'u', 'k', 'u:', 'l', 'i', 'k', 'a', 'l`']"
36165,അനുയായികളായി,7,"['a', 'n', 'u', 'j', 'aː', 'j', 'i', 'k', 'a', 'ɭ', 'aː', 'j', 'i']","['a', 'n', 'u', 'j', 'a:', 'j', 'i', 'k', 'a', 'l`', 'a:', 'j', 'i']"
36167,അനുയായിയായ,7,"['a', 'n', 'u', 'j', 'aː', 'j', 'i', 'j', 'aː', 'j', 'a']","['a', 'n', 'u', 'j', 'a:', 'j', 'i', 'j', 'a:', 'j', 'a']"
36169,അനുരണനം,7,"['a', 'n', 'u', 'ɾ', 'a', 'ɳ', 'a', 'n', 'a', 'm']","['a', 'n', 'u', '4', 'a', 'n`', 'a', 'n', 'a', 'm']"
36193,അപകടകാരിയായ,7,"['a', 'p', 'a', 'k', 'a', 'ʈ', 'a', 'k', 'aː', 'ɾ', 'i', 'j', 'aː', 'j', 'a']","['a', 'p', 'a', 'k', 'a', 't`', 'a', 'k', 'a:', '4', 'i', 'j', 'a:', 'j', 'a']"
36213,അഫാർ,7,"['a', 'f', 'aː', 'r']","['a', 'f', 'a:', 'r']"
36233,അമര,7,"['a', 'm', 'a', 'ɾ', 'a']","['a', 'm', 'a', '4', 'a']"
36234,അമാൻ,7,"['a', 'm', 'aː', 'n']","['a', 'm', 'a:', 'n']"
36252,അരികെ,7,"['a', 'ɾ', 'i', 'k', 'e']","['a', '4', 'i', 'k', 'e']"
36254,അരുണാചലം,7,"['a', 'ɾ', 'u', 'ɳ', 'aː', 't͡ʃ', 'a', 'l', 'a', 'm']","['a', '4', 'u', 'n`', 'a:', 'tS', 'a', 'l', 'a', 'm']"
36255,അറകളും,7,"['a', 'r', 'a', 'k', 'a', 'ɭ', 'u', 'm']","['a', 'r', 'a', 'k', 'a', 'l`', 'u', 'm']"
36262,അറിയൂ,7,"['a', 'r', 'i', 'j', 'uː']","['a', 'r', 'i', 'j', 'u:']"
36268,അലവിയുടെ,7,"['a', 'l', 'a', 'ʋ', 'i', 'j', 'u', 'ʈ', 'e']","['a', 'l', 'a', 'P', 'i', 'j', 'u', 't`', 'e']"
36269,അലഹബാദിൽ,7,"['a', 'l', 'a', 'ɦ', 'a', 'b', 'aː', 'd̪', 'i', 'l']","['a', 'l', 'a', 'h\\', 'a', 'b', 'a:', 'd_d', 'i', 'l']"
36272,അലിയും,7,"['a', 'l', 'i', 'j', 'u', 'm']","['a', 'l', 'i', 'j', 'u', 'm']"
36279,അളവുകളിൽ,7,"['a', 'ɭ', 'a', 'ʋ', 'u', 'k', 'a', 'ɭ', 'i', 'l']","['a', 'l`', 'a', 'P', 'u', 'k', 'a', 'l`', 'i', 'l']"
36287,അവഗണനയും,7,"['a', 'ʋ', 'a', 'ɡ', 'a', 'ɳ', 'a', 'n', 'a', 'j', 'u', 'm']","['a', 'P', 'a', 'g', 'a', 'n`', 'a', 'n', 'a', 'j', 'u', 'm']"
36295,അവതാരകയും,7,"['a', 'ʋ', 'a', 't̪', 'aː', 'ɾ', 'a', 'k', 'a', 'j', 'u', 'm']","['a', 'P', 'a', 't_d', 'a:', '4', 'a', 'k', 'a', 'j', 'u', 'm']"
36302,അവരാരും,7,"['a', 'ʋ', 'a', 'ɾ', 'aː', 'ɾ', 'u', 'm']","['a', 'P', 'a', '4', 'a:', '4', 'u', 'm']"
36304,അവരുടെതായ,7,"['a', 'ʋ', 'a', 'ɾ', 'u', 'ʈ', 'e', 't̪', 'aː', 'j', 'a']","['a', 'P', 'a', '4', 'u', 't`', 'e', 't_d', 'a:', 'j', 'a']"
36305,അവരുടേതായി,7,"['a', 'ʋ', 'a', 'ɾ', 'u', 'ʈ', 'eː', 't̪', 'aː', 'j', 'i']","['a', 'P', 'a', '4', 'u', 't`', 'e:', 't_d', 'a:', 'j', 'i']"
36306,അവരെയും,7,"['a', 'ʋ', 'a', 'ɾ', 'e', 'j', 'u', 'm']","['a', 'P', 'a', '4', 'e', 'j', 'u', 'm']"
36314,അവാർഡിനായി,7,"['a', 'ʋ', 'aː', 'r', 'ɖ', 'i', 'n', 'aː', 'j', 'i']","['a', 'P', 'a:', 'r', 'd`', 'i', 'n', 'a:', 'j', 'i']"
36315,അവിടവിടെ,7,"['a', 'ʋ', 'i', 'ʈ', 'a', 'ʋ', 'i', 'ʈ', 'e']","['a', 'P', 'i', 't`', 'a', 'P', 'i', 't`', 'e']"
36318,അവിവാഹിതയായ,7,"['a', 'ʋ', 'i', 'ʋ', 'aː', 'ɦ', 'i', 't̪', 'a', 'j', 'aː', 'j', 'a']","['a', 'P', 'i', 'P', 'a:', 'h\\', 'i', 't_d', 'a', 'j', 'a:', 'j', 'a']"
36320,അവിൽ,7,"['a', 'ʋ', 'i', 'l']","['a', 'P', 'i', 'l']"
36331,അഹം,7,"['a', 'ɦ', 'a', 'm']","['a', 'h\\', 'a', 'm']"
36333,അൻപതിലേറെ,7,"['a', 'n', 'p', 'a', 't̪', 'i', 'l', 'eː', 'r', 'e']","['a', 'n', 'p', 'a', 't_d', 'i', 'l', 'e:', 'r', 'e']"
36339,അൽബേനിയയിലെ,7,"['a', 'l', 'b', 'eː', 'n', 'i', 'j', 'a', 'j', 'i', 'l', 'e']","['a', 'l', 'b', 'e:', 'n', 'i', 'j', 'a', 'j', 'i', 'l', 'e']"
36340,അൽമ,7,"['a', 'l', 'm', 'a']","['a', 'l', 'm', 'a']"
36355,ആകർഷകമായി,7,"['aː', 'k', 'a', 'r', 'ʂ', 'a', 'k', 'a', 'm', 'aː', 'j', 'i']","['a:', 'k', 'a', 'r', 's`', 'a', 'k', 'a', 'm', 'a:', 'j', 'i']"
36356,ആകർഷകവും,7,"['aː', 'k', 'a', 'r', 'ʂ', 'a', 'k', 'a', 'ʋ', 'u', 'm']","['a:', 'k', 'a', 'r', 's`', 'a', 'k', 'a', 'P', 'u', 'm']"
36365,ആചാരപരമായി,7,"['aː', 't͡ʃ', 'aː', 'ɾ', 'a', 'p', 'a', 'ɾ', 'a', 'm', 'aː', 'j', 'i']","['a:', 'tS', 'a:', '4', 'a', 'p', 'a', '4', 'a', 'm', 'a:', 'j', 'i']"
36366,ആചാരവും,7,"['aː', 't͡ʃ', 'aː', 'ɾ', 'a', 'ʋ', 'u', 'm']","['a:', 'tS', 'a:', '4', 'a', 'P', 'u', 'm']"
36369,ആടി,7,"['aː', 'ʈ', 'i']","['a:', 't`', 'i']"
36375,ആഥൻസിൽ,7,"['aː', 't̪ʰ', 'a', 'n', 's', 'i', 'l']","['a:', 't_d_h', 'a', 'n', 's', 'i', 'l']"
36378,ആദായനികുതി,7,"['aː', 'd̪', 'aː', 'j', 'a', 'n', 'i', 'k', 'u', 't̪', 'i']","['a:', 'd_d', 'a:', 'j', 'a', 'n', 'i', 'k', 'u', 't_d', 'i']"
36379,ആദിവാസികളും,7,"['aː', 'd̪', 'i', 'ʋ', 'aː', 's', 'i', 'k', 'a', 'ɭ', 'u', 'm']","['a:', 'd_d', 'i', 'P', 'a:', 's', 'i', 'k', 'a', 'l`', 'u', 'm']"
36385,ആദർശ,7,"['aː', 'd̪', 'a', 'r', 'ʃ', 'a']","['a:', 'd_d', 'a', 'r', 'S', 'a']"
36402,ആമുഖ,7,"['aː', 'm', 'u', 'kʰ', 'a']","['a:', 'm', 'u', 'k_h', 'a']"
36403,ആയതായി,7,"['aː', 'j', 'a', 't̪', 'aː', 'j', 'i']","['a:', 'j', 'a', 't_d', 'a:', 'j', 'i']"
36411,ആയൂർവേദ,7,"['aː', 'j', 'uː', 'r', 'ʋ', 'eː', 'd̪', 'a']","['a:', 'j', 'u:', 'r', 'P', 'e:', 'd_d', 'a']"
36416,ആരുടേയും,7,"['aː', 'ɾ', 'u', 'ʈ', 'eː', 'j', 'u', 'm']","['a:', '4', 'u', 't`', 'e:', 'j', 'u', 'm']"
36417,ആരുഷി,7,"['aː', 'ɾ', 'u', 'ʂ', 'i']","['a:', '4', 'u', 's`', 'i']"
36429,ആറായിരം,7,"['aː', 'r', 'aː', 'j', 'i', 'ɾ', 'a', 'm']","['a:', 'r', 'a:', 'j', 'i', '4', 'a', 'm']"
36434,ആലുവയിൽ,7,"['aː', 'l', 'u', 'ʋ', 'a', 'j', 'i', 'l']","['a:', 'l', 'u', 'P', 'a', 'j', 'i', 'l']"
36436,ആളിനെ,7,"['aː', 'ɭ', 'i', 'n', 'e']","['a:', 'l`', 'i', 'n', 'e']"
36461,ആസിഡും,7,"['aː', 's', 'i', 'ɖ', 'u', 'm']","['a:', 's', 'i', 'd`', 'u', 'm']"
36468,ആൺതവളകൾ,7,"['aː', 'ɳ', 't̪', 'a', 'ʋ', 'a', 'ɭ', 'a', 'k', 'a', 'ɭ']","['a:', 'n`', 't_d', 'a', 'P', 'a', 'l`', 'a', 'k', 'a', 'l`']"
36475,ആൽഗകൾ,7,"['aː', 'l', 'ɡ', 'a', 'k', 'a', 'ɭ']","['a:', 'l', 'g', 'a', 'k', 'a', 'l`']"
36492,ഇടപെടലിലൂടെ,7,"['i', 'ʈ', 'a', 'p', 'e', 'ʈ', 'a', 'l', 'i', 'l', 'uː', 'ʈ', 'e']","['i', 't`', 'a', 'p', 'e', 't`', 'a', 'l', 'i', 'l', 'u:', 't`', 'e']"
36495,ഇടയിലൂടെ,7,"['i', 'ʈ', 'a', 'j', 'i', 'l', 'uː', 'ʈ', 'e']","['i', 't`', 'a', 'j', 'i', 'l', 'u:', 't`', 'e']"
36500,ഇതാണു,7,"['i', 't̪', 'aː', 'ɳ', 'u']","['i', 't_d', 'a:', 'n`', 'u']"
36507,ഇതിനെതിരായി,7,"['i', 't̪', 'i', 'n', 'e', 't̪', 'i', 'ɾ', 'aː', 'j', 'i']","['i', 't_d', 'i', 'n', 'e', 't_d', 'i', '4', 'a:', 'j', 'i']"
36532,ഇയുടെ,7,"['i', 'j', 'u', 'ʈ', 'e']","['i', 'j', 'u', 't`', 'e']"
36533,ഇരവി,7,"['i', 'ɾ', 'a', 'ʋ', 'i']","['i', '4', 'a', 'P', 'i']"
36536,ഇരുനൂറിലേറെ,7,"['i', 'ɾ', 'u', 'n', 'uː', 'r', 'i', 'l', 'eː', 'r', 'e']","['i', '4', 'u', 'n', 'u:', 'r', 'i', 'l', 'e:', 'r', 'e']"
36543,ഇരുവരെയും,7,"['i', 'ɾ', 'u', 'ʋ', 'a', 'ɾ', 'e', 'j', 'u', 'm']","['i', '4', 'u', 'P', 'a', '4', 'e', 'j', 'u', 'm']"
36545,ഇരുവശവും,7,"['i', 'ɾ', 'u', 'ʋ', 'a', 'ʃ', 'a', 'ʋ', 'u', 'm']","['i', '4', 'u', 'P', 'a', 'S', 'a', 'P', 'u', 'm']"
36548,ഇറാനും,7,"['i', 'r', 'aː', 'n', 'u', 'm']","['i', 'r', 'a:', 'n', 'u', 'm']"
36554,ഇലാഹി,7,"['i', 'l', 'aː', 'ɦ', 'i']","['i', 'l', 'a:', 'h\\', 'i']"
36559,ഇള,7,"['i', 'ɭ', 'a']","['i', 'l`', 'a']"
36560,ഇളകി,7,"['i', 'ɭ', 'a', 'k', 'i']","['i', 'l`', 'a', 'k', 'i']"
36563,ഇവയുമായി,7,"['i', 'ʋ', 'a', 'j', 'u', 'm', 'aː', 'j', 'i']","['i', 'P', 'a', 'j', 'u', 'm', 'a:', 'j', 'i']"
36570,ഇഷ,7,"['i', 'ʂ', 'a']","['i', 's`', 'a']"
36584,ഈഡൻ,7,"['iː', 'ɖ', 'a', 'n']","['i:', 'd`', 'a', 'n']"
36585,ഈഫൽ,7,"['iː', 'f', 'a', 'l']","['i:', 'f', 'a', 'l']"
36586,ഈയിടെയായി,7,"['iː', 'j', 'i', 'ʈ', 'e', 'j', 'aː', 'j', 'i']","['i:', 'j', 'i', 't`', 'e', 'j', 'a:', 'j', 'i']"
36587,ഈരടികൾ,7,"['iː', 'ɾ', 'a', 'ʈ', 'i', 'k', 'a', 'ɭ']","['i:', '4', 'a', 't`', 'i', 'k', 'a', 'l`']"
36628,ഉദരം,7,"['u', 'd̪', 'a', 'ɾ', 'a', 'm']","['u', 'd_d', 'a', '4', 'a', 'm']"
36630,ഉദാഹരണമായ,7,"['u', 'd̪', 'aː', 'ɦ', 'a', 'ɾ', 'a', 'ɳ', 'a', 'm', 'aː', 'j', 'a']","['u', 'd_d', 'a:', 'h\\', 'a', '4', 'a', 'n`', 'a', 'm', 'a:', 'j', 'a']"
36648,ഉപജീവനമാർഗം,7,"['u', 'p', 'a', 'ɟ', 'iː', 'ʋ', 'a', 'n', 'a', 'm', 'aː', 'r', 'ɡ', 'a', 'm']","['u', 'p', 'a', 'J\\', 'i:', 'P', 'a', 'n', 'a', 'm', 'a:', 'r', 'g', 'a', 'm']"
36650,ഉപദേശകൻ,7,"['u', 'p', 'a', 'd̪', 'eː', 'ʃ', 'a', 'k', 'a', 'n']","['u', 'p', 'a', 'd_d', 'e:', 'S', 'a', 'k', 'a', 'n']"
36662,ഉപാസന,7,"['u', 'p', 'aː', 's', 'a', 'n', 'a']","['u', 'p', 'a:', 's', 'a', 'n', 'a']"
36665,ഉഫിസി,7,"['u', 'f', 'i', 's', 'i']","['u', 'f', 'i', 's', 'i']"
36668,ഉമ,7,"['u', 'm', 'a']","['u', 'm', 'a']"
36677,ഉരുകൽ,7,"['u', 'ɾ', 'u', 'k', 'a', 'l']","['u', '4', 'u', 'k', 'a', 'l']"
36695,ഉഴവൂർ,7,"['u', 'ɻ', 'a', 'ʋ', 'uː', 'r']","['u', 'r\\`', 'a', 'P', 'u:', 'r']"
36696,ഉസാമ,7,"['u', 's', 'aː', 'm', 'a']","['u', 's', 'a:', 'm', 'a']"
36706,ഊറി,7,"['uː', 'r', 'i']","['u:', 'r', 'i']"
36708,ഊർ,7,"['uː', 'r']","['u:', 'r']"
36711,ഌ,7,"['l', 'ɨ']","['l', '1']"
36716,എംജിഎം,7,"['e', 'm', 'ɟ', 'i', 'e', 'm']","['e', 'm', 'J\\', 'i', 'e', 'm']"
36717,എംപയർ,7,"['e', 'm', 'p', 'a', 'j', 'a', 'r']","['e', 'm', 'p', 'a', 'j', 'a', 'r']"
36718,എംബാം,7,"['e', 'm', 'b', 'aː', 'm']","['e', 'm', 'b', 'a:', 'm']"
36719,എഐ,7,"['e', 'i̯']","['e', 'i_^']"
36754,എഥിലീൻ,7,"['e', 't̪ʰ', 'i', 'l', 'iː', 'n']","['e', 't_d_h', 'i', 'l', 'i:', 'n']"
36776,എയും,7,"['e', 'j', 'u', 'm']","['e', 'j', 'u', 'm']"
36778,എലികൾ,7,"['e', 'l', 'i', 'k', 'a', 'ɭ']","['e', 'l', 'i', 'k', 'a', 'l`']"
36779,എലിയുടെ,7,"['e', 'l', 'i', 'j', 'u', 'ʈ', 'e']","['e', 'l', 'i', 'j', 'u', 't`', 'e']"
36786,എളിയ,7,"['e', 'ɭ', 'i', 'j', 'a']","['e', 'l`', 'i', 'j', 'a']"
36788,എഴുതാനായി,7,"['e', 'ɻ', 'u', 't̪', 'aː', 'n', 'aː', 'j', 'i']","['e', 'r\\`', 'u', 't_d', 'a:', 'n', 'a:', 'j', 'i']"
36802,എൺപതു,7,"['e', 'ɳ', 'p', 'a', 't̪', 'u']","['e', 'n`', 'p', 'a', 't_d', 'u']"
36803,എൺപതുകളുടെ,7,"['e', 'ɳ', 'p', 'a', 't̪', 'u', 'k', 'a', 'ɭ', 'u', 'ʈ', 'e']","['e', 'n`', 'p', 'a', 't_d', 'u', 'k', 'a', 'l`', 'u', 't`', 'e']"
36807,എൻബിസി,7,"['e', 'n', 'b', 'i', 's', 'i']","['e', 'n', 'b', 'i', 's', 'i']"
36812,എൽഇഡി,7,"['e', 'l', 'i', 'ɖ', 'i']","['e', 'l', 'i', 'd`', 'i']"
36813,എൽപി,7,"['e', 'l', 'p', 'i']","['e', 'l', 'p', 'i']"
36820,ഏജൻസിയിൽ,7,"['eː', 'ɟ', 'a', 'n', 's', 'i', 'j', 'i', 'l']","['e:', 'J\\', 'a', 'n', 's', 'i', 'j', 'i', 'l']"
36824,ഏതിനെയും,7,"['eː', 't̪', 'i', 'n', 'e', 'j', 'u', 'm']","['e:', 't_d', 'i', 'n', 'e', 'j', 'u', 'm']"
36832,ഏഴാമൻ,7,"['eː', 'ɻ', 'aː', 'm', 'a', 'n']","['e:', 'r\\`', 'a:', 'm', 'a', 'n']"
36838,ഏർലി,7,"['eː', 'r', 'l', 'i']","['e:', 'r', 'l', 'i']"
36848,ഐപിഎൽ,7,"['a', 'i̯', 'p', 'i', 'e', 'l']","['a', 'i_^', 'p', 'i', 'e', 'l']"
36849,ഐബീരിയൻ,7,"['a', 'i̯', 'b', 'iː', 'ɾ', 'i', 'j', 'a', 'n']","['a', 'i_^', 'b', 'i:', '4', 'i', 'j', 'a', 'n']"
36851,ഐറിൻ,7,"['a', 'i̯', 'r', 'i', 'n']","['a', 'i_^', 'r', 'i', 'n']"
36852,ഐസി,7,"['a', 'i̯', 's', 'i']","['a', 'i_^', 's', 'i']"
36853,ഐസിസി,7,"['a', 'i̯', 's', 'i', 's', 'i']","['a', 'i_^', 's', 'i', 's', 'i']"
36864,ഒടിവുകൾ,7,"['o', 'ʈ', 'i', 'ʋ', 'u', 'k', 'a', 'ɭ']","['o', 't`', 'i', 'P', 'u', 'k', 'a', 'l`']"
36885,ഒരാളായും,7,"['o', 'ɾ', 'aː', 'ɭ', 'aː', 'j', 'u', 'm']","['o', '4', 'a:', 'l`', 'a:', 'j', 'u', 'm']"
36887,ഒരിടം,7,"['o', 'ɾ', 'i', 'ʈ', 'a', 'm']","['o', '4', 'i', 't`', 'a', 'm']"
36909,ഒൺലി,7,"['o', 'ɳ', 'l', 'i']","['o', 'n`', 'l', 'i']"
36917,ഓടിയ,7,"['oː', 'ʈ', 'i', 'j', 'a']","['o:', 't`', 'i', 'j', 'a']"
36921,ഓഫറുകൾ,7,"['oː', 'f', 'a', 'r', 'u', 'k', 'a', 'ɭ']","['o:', 'f', 'a', 'r', 'u', 'k', 'a', 'l`']"
36924,ഓഫീസിലും,7,"['oː', 'f', 'iː', 's', 'i', 'l', 'u', 'm']","['o:', 'f', 'i:', 's', 'i', 'l', 'u', 'm']"
36933,ഓർഗനൈസേഷനും,7,"['oː', 'r', 'ɡ', 'a', 'n', 'a', 'i̯', 's', 'eː', 'ʂ', 'a', 'n', 'u', 'm']","['o:', 'r', 'g', 'a', 'n', 'a', 'i_^', 's', 'e:', 's`', 'a', 'n', 'u', 'm']"
36934,ഓർഡറിൽ,7,"['oː', 'r', 'ɖ', 'a', 'r', 'i', 'l']","['o:', 'r', 'd`', 'a', 'r', 'i', 'l']"
36956,കടവിൽ,7,"['k', 'a', 'ʈ', 'a', 'ʋ', 'i', 'l']","['k', 'a', 't`', 'a', 'P', 'i', 'l']"
36958,കടുവയെ,7,"['k', 'a', 'ʈ', 'u', 'ʋ', 'a', 'j', 'e']","['k', 'a', 't`', 'u', 'P', 'a', 'j', 'e']"
36962,കഠിനവുമായ,7,"['k', 'a', 'ʈʰ', 'i', 'n', 'a', 'ʋ', 'u', 'm', 'aː', 'j', 'a']","['k', 'a', 't`_h', 'i', 'n', 'a', 'P', 'u', 'm', 'a:', 'j', 'a']"
36973,കണാരൻ,7,"['k', 'a', 'ɳ', 'aː', 'ɾ', 'a', 'n']","['k', 'a', 'n`', 'a:', '4', 'a', 'n']"
36998,കഥകളിലൂടെ,7,"['k', 'a', 't̪ʰ', 'a', 'k', 'a', 'ɭ', 'i', 'l', 'uː', 'ʈ', 'e']","['k', 'a', 't_d_h', 'a', 'k', 'a', 'l`', 'i', 'l', 'u:', 't`', 'e']"
36999,കഥകളെ,7,"['k', 'a', 't̪ʰ', 'a', 'k', 'a', 'ɭ', 'e']","['k', 'a', 't_d_h', 'a', 'k', 'a', 'l`', 'e']"
37000,കഥയുമായി,7,"['k', 'a', 't̪ʰ', 'a', 'j', 'u', 'm', 'aː', 'j', 'i']","['k', 'a', 't_d_h', 'a', 'j', 'u', 'm', 'a:', 'j', 'i']"
37002,കഥാസമാഹാരം,7,"['k', 'a', 't̪ʰ', 'aː', 's', 'a', 'm', 'aː', 'ɦ', 'aː', 'ɾ', 'a', 'm']","['k', 'a', 't_d_h', 'a:', 's', 'a', 'm', 'a:', 'h\\', 'a:', '4', 'a', 'm']"
37003,കദംബ,7,"['k', 'a', 'd̪', 'a', 'm', 'b', 'a']","['k', 'a', 'd_d', 'a', 'm', 'b', 'a']"
37004,കനേഷുമാരി,7,"['k', 'a', 'n', 'eː', 'ʂ', 'u', 'm', 'aː', 'ɾ', 'i']","['k', 'a', 'n', 'e:', 's`', 'u', 'm', 'a:', '4', 'i']"
37020,കരകയറാൻ,7,"['k', 'a', 'ɾ', 'a', 'k', 'a', 'j', 'a', 'r', 'aː', 'n']","['k', 'a', '4', 'a', 'k', 'a', 'j', 'a', 'r', 'a:', 'n']"
37023,കരയാൽ,7,"['k', 'a', 'ɾ', 'a', 'j', 'aː', 'l']","['k', 'a', '4', 'a', 'j', 'a:', 'l']"
37024,കരസേനാ,7,"['k', 'a', 'ɾ', 'a', 's', 'eː', 'n', 'aː']","['k', 'a', '4', 'a', 's', 'e:', 'n', 'a:']"
37036,കറികൾ,7,"['k', 'a', 'r', 'i', 'k', 'a', 'ɭ']","['k', 'a', 'r', 'i', 'k', 'a', 'l`']"
37037,കറുകമാല,7,"['k', 'a', 'r', 'u', 'k', 'a', 'm', 'aː', 'l', 'a']","['k', 'a', 'r', 'u', 'k', 'a', 'm', 'a:', 'l', 'a']"
37041,കലയുടെയും,7,"['k', 'a', 'l', 'a', 'j', 'u', 'ʈ', 'e', 'j', 'u', 'm']","['k', 'a', 'l', 'a', 'j', 'u', 't`', 'e', 'j', 'u', 'm']"
37043,കലഹം,7,"['k', 'a', 'l', 'a', 'ɦ', 'a', 'm']","['k', 'a', 'l', 'a', 'h\\', 'a', 'm']"
37044,കലാപകാരികളുടെ,7,"['k', 'a', 'l', 'aː', 'p', 'a', 'k', 'aː', 'ɾ', 'i', 'k', 'a', 'ɭ', 'u', 'ʈ', 'e']","['k', 'a', 'l', 'a:', 'p', 'a', 'k', 'a:', '4', 'i', 'k', 'a', 'l`', 'u', 't`', 'e']"
37045,കലാപരിപാടികളും,7,"['k', 'a', 'l', 'aː', 'p', 'a', 'ɾ', 'i', 'p', 'aː', 'ʈ', 'i', 'k', 'a', 'ɭ', 'u', 'm']","['k', 'a', 'l', 'a:', 'p', 'a', '4', 'i', 'p', 'a:', 't`', 'i', 'k', 'a', 'l`', 'u', 'm']"
37048,കലാശം,7,"['k', 'a', 'l', 'aː', 'ʃ', 'a', 'm']","['k', 'a', 'l', 'a:', 'S', 'a', 'm']"
37049,കലാശാല,7,"['k', 'a', 'l', 'aː', 'ʃ', 'aː', 'l', 'a']","['k', 'a', 'l', 'a:', 'S', 'a:', 'l', 'a']"
37050,കലാസമിതി,7,"['k', 'a', 'l', 'aː', 's', 'a', 'm', 'i', 't̪', 'i']","['k', 'a', 'l', 'a:', 's', 'a', 'm', 'i', 't_d', 'i']"
37059,കലൻ,7,"['k', 'a', 'l', 'a', 'n']","['k', 'a', 'l', 'a', 'n']"
