i,word,freq,ipa,xsampa
15227,цохио,10,"['t͡sʰ', 'ɔ', 'x', 'i', 'ɔ']","['ts_h', 'O', 'x', 'i', 'O']"
15228,цувааг,10,"['t͡sʰ', 'ʊ', 'w', 'aː', 'ɡ']","['ts_h', 'U', 'w', 'a:', 'g']"
15229,цувралыг,10,"['t͡sʰ', 'ʊ', 'w', 'r', 'a', 'ɮ', 'iː', 'ɡ']","['ts_h', 'U', 'w', 'r', 'a', 'K\\', 'i:', 'g']"
15230,цуглуулагч,10,"['t͡sʰ', 'ʊ', 'ɡ', 'ɮ', 'ʊː', 'ɮ', 'a', 'ɡ', 't͡ʃʰ']","['ts_h', 'U', 'g', 'K\\', 'U:', 'K\\', 'a', 'g', 'tS_h']"
15231,цуурхал,10,"['t͡sʰ', 'ʊː', 'r', 'x', 'a', 'ɮ']","['ts_h', 'U:', 'r', 'x', 'a', 'K\\']"
15233,чадамж,10,"['t͡ʃʰ', 'a', 't', 'a', 'm', 't͡ʃ']","['tS_h', 'a', 't', 'a', 'm', 'tS']"
15234,чадлаар,10,"['t͡ʃʰ', 'a', 't', 'ɮ', 'aː', 'r']","['tS_h', 'a', 't', 'K\\', 'a:', 'r']"
15236,чех,10,"['t͡ʃʰ', 'j', 'i', 'x']","['tS_h', 'j', 'i', 'x']"
15237,чиглүүлэн,10,"['t͡ʃʰ', 'i', 'ɡ', 'ɮ', 'uː', 'ɮ', 'ɛ', 'n']","['tS_h', 'i', 'g', 'K\\', 'u:', 'K\\', 'E', 'n']"
15238,чулуужсан,10,"['t͡ʃʰ', 'ʊ', 'ɮ', 'ʊː', 't͡ʃ', 's', 'a', 'n']","['tS_h', 'U', 'K\\', 'U:', 'tS', 's', 'a', 'n']"
15239,чуулганыг,10,"['t͡ʃʰ', 'ʊː', 'ɮ', 'ɡ', 'a', 'n', 'iː', 'ɡ']","['tS_h', 'U:', 'K\\', 'g', 'a', 'n', 'i:', 'g']"
15240,чухалчилж,10,"['t͡ʃʰ', 'ʊ', 'x', 'a', 'ɮ', 't͡ʃʰ', 'i', 'ɮ', 't͡ʃ']","['tS_h', 'U', 'x', 'a', 'K\\', 'tS_h', 'i', 'K\\', 'tS']"
15241,шаазан,10,"['ʃ', 'aː', 't͡s', 'a', 'n']","['S', 'a:', 'ts', 'a', 'n']"
15242,шагналаар,10,"['ʃ', 'a', 'ɡ', 'n', 'a', 'ɮ', 'aː', 'r']","['S', 'a', 'g', 'n', 'a', 'K\\', 'a:', 'r']"
15243,шагналууд,10,"['ʃ', 'a', 'ɡ', 'n', 'a', 'ɮ', 'ʊː', 't']","['S', 'a', 'g', 'n', 'a', 'K\\', 'U:', 't']"
15244,шагнуулж,10,"['ʃ', 'a', 'ɡ', 'n', 'ʊː', 'ɮ', 't͡ʃ']","['S', 'a', 'g', 'n', 'U:', 'K\\', 'tS']"
15245,шалгалтаар,10,"['ʃ', 'a', 'ɮ', 'ɡ', 'a', 'ɮ', 'tʰ', 'aː', 'r']","['S', 'a', 'K\\', 'g', 'a', 'K\\', 't_h', 'a:', 'r']"
15246,шалгуураар,10,"['ʃ', 'a', 'ɮ', 'ɡ', 'ʊː', 'r', 'aː', 'r']","['S', 'a', 'K\\', 'g', 'U:', 'r', 'a:', 'r']"
15247,шаналал,10,"['ʃ', 'a', 'n', 'a', 'ɮ', 'a', 'ɮ']","['S', 'a', 'n', 'a', 'K\\', 'a', 'K\\']"
15249,шарсан,10,"['ʃ', 'a', 'r', 's', 'a', 'n']","['S', 'a', 'r', 's', 'a', 'n']"
15250,шархдан,10,"['ʃ', 'a', 'r', 'x', 't', 'a', 'n']","['S', 'a', 'r', 'x', 't', 'a', 'n']"
15251,шаталт,10,"['ʃ', 'a', 'tʰ', 'a', 'ɮ', 'tʰ']","['S', 'a', 't_h', 'a', 'K\\', 't_h']"
15252,шатах,10,"['ʃ', 'a', 'tʰ', 'a', 'x']","['S', 'a', 't_h', 'a', 'x']"
15253,шашнаас,10,"['ʃ', 'a', 'ʃ', 'n', 'aː', 's']","['S', 'a', 'S', 'n', 'a:', 's']"
15258,шилүүс,10,"['ʃ', 'i', 'ɮ', 'uː', 's']","['S', 'i', 'K\\', 'u:', 's']"
15259,шинэчлэгдэж,10,"['ʃ', 'i', 'n', 'ɛ', 't͡ʃʰ', 'ɮ', 'ɛ', 'ɡ', 't', 'ɛ', 't͡ʃ']","['S', 'i', 'n', 'E', 'tS_h', 'K\\', 'E', 'g', 't', 'E', 'tS']"
15260,ширэнгэ,10,"['ʃ', 'i', 'r', 'ɛ', 'n', 'ɡ', 'ɛ']","['S', 'i', 'r', 'E', 'n', 'g', 'E']"
15261,шиш,10,"['ʃ', 'i', 'ʃ']","['S', 'i', 'S']"
15262,шошгууд,10,"['ʃ', 'ɔ', 'ʃ', 'ɡ', 'ʊː', 't']","['S', 'O', 'S', 'g', 'U:', 't']"
15263,шуурганы,10,"['ʃ', 'ʊː', 'r', 'ɡ', 'a', 'n', 'iː']","['S', 'U:', 'r', 'g', 'a', 'n', 'i:']"
15265,шүргэх,10,"['ʃ', 'u', 'r', 'ɡ', 'ɛ', 'x']","['S', 'u', 'r', 'g', 'E', 'x']"
15266,шүүлт,10,"['ʃ', 'uː', 'ɮ', 'tʰ']","['S', 'u:', 'K\\', 't_h']"
15267,шөвгөрч,10,"['ʃ', 'o', 'w', 'ɡ', 'o', 'r', 't͡ʃʰ']","['S', 'o', 'w', 'g', 'o', 'r', 'tS_h']"
15269,эвэрлэг,10,"['ɛ', 'w', 'ɛ', 'r', 'ɮ', 'ɛ', 'ɡ']","['E', 'w', 'E', 'r', 'K\\', 'E', 'g']"
15270,эгүүлэн,10,"['ɛ', 'ɡ', 'uː', 'ɮ', 'ɛ', 'n']","['E', 'g', 'u:', 'K\\', 'E', 'n']"
15273,эзэмшинэ,10,"['ɛ', 't͡s', 'ɛ', 'm', 'ʃ', 'i', 'n', 'ɛ']","['E', 'ts', 'E', 'm', 'S', 'i', 'n', 'E']"
15274,эквивалент,10,"['ɛ', 'kʰ', 'w', 'i', 'w', 'a', 'ɮʲ', 'i', 'n', 'tʰ']","['E', 'k_h', 'w', 'i', 'w', 'a', ""K\\'"", 'i', 'n', 't_h']"
15275,экс,10,"['ɛ', 'kʰ', 's']","['E', 'k_h', 's']"
15276,электронуудын,10,"['ɛ', 'ɮʲ', 'i', 'kʰ', 'tʰ', 'r', 'ɔ', 'n', 'ʊː', 't', 'iː', 'n']","['E', ""K\\'"", 'i', 'k_h', 't_h', 'r', 'O', 'n', 'U:', 't', 'i:', 'n']"
15277,элсүүлэх,10,"['ɛ', 'ɮ', 's', 'uː', 'ɮ', 'ɛ', 'x']","['E', 'K\\', 's', 'u:', 'K\\', 'E', 'x']"
15278,эмпирик,10,"['ɛ', 'm', 'pʰ', 'i', 'r', 'i', 'kʰ']","['E', 'm', 'p_h', 'i', 'r', 'i', 'k_h']"
15279,энгэрт,10,"['ɛ', 'n', 'ɡ', 'ɛ', 'r', 'tʰ']","['E', 'n', 'g', 'E', 'r', 't_h']"
15280,эндэгдэл,10,"['ɛ', 'n', 't', 'ɛ', 'ɡ', 't', 'ɛ', 'ɮ']","['E', 'n', 't', 'E', 'g', 't', 'E', 'K\\']"
15283,эрхтэнд,10,"['ɛ', 'r', 'x', 'tʰ', 'ɛ', 'n', 't']","['E', 'r', 'x', 't_h', 'E', 'n', 't']"
15284,эхлэдэг,10,"['ɛ', 'x', 'ɮ', 'ɛ', 't', 'ɛ', 'ɡ']","['E', 'x', 'K\\', 'E', 't', 'E', 'g']"
15285,яамдын,10,"['j', 'a', 'a', 'm', 't', 'iː', 'n']","['j', 'a', 'a', 'm', 't', 'i:', 'n']"
15286,явбал,10,"['j', 'a', 'w', 'p', 'a', 'ɮ']","['j', 'a', 'w', 'p', 'a', 'K\\']"
15288,явуулав,10,"['j', 'a', 'w', 'ʊː', 'ɮ', 'a', 'w']","['j', 'a', 'w', 'U:', 'K\\', 'a', 'w']"
15289,явуулахаар,10,"['j', 'a', 'w', 'ʊː', 'ɮ', 'a', 'x', 'aː', 'r']","['j', 'a', 'w', 'U:', 'K\\', 'a', 'x', 'a:', 'r']"
15290,явуулахын,10,"['j', 'a', 'w', 'ʊː', 'ɮ', 'a', 'x', 'iː', 'n']","['j', 'a', 'w', 'U:', 'K\\', 'a', 'x', 'i:', 'n']"
15291,ядрах,10,"['j', 'a', 't', 'r', 'a', 'x']","['j', 'a', 't', 'r', 'a', 'x']"
15292,ялгарсан,10,"['j', 'a', 'ɮ', 'ɡ', 'a', 'r', 's', 'a', 'n']","['j', 'a', 'K\\', 'g', 'a', 'r', 's', 'a', 'n']"
15293,ялгахад,10,"['j', 'a', 'ɮ', 'ɡ', 'a', 'x', 'a', 't']","['j', 'a', 'K\\', 'g', 'a', 'x', 'a', 't']"
15295,яригдах,10,"['j', 'a', 'r', 'i', 'ɡ', 't', 'a', 'x']","['j', 'a', 'r', 'i', 'g', 't', 'a', 'x']"
15302,үеэ,10,"['u', 'j', 'ɛ']","['u', 'j', 'E']"
15303,үзмэр,10,"['u', 't͡s', 'm', 'ɛ', 'r']","['u', 'ts', 'm', 'E', 'r']"
15304,үзмэрүүд,10,"['u', 't͡s', 'm', 'ɛ', 'r', 'uː', 't']","['u', 'ts', 'm', 'E', 'r', 'u:', 't']"
15305,үзэг,10,"['u', 't͡s', 'ɛ', 'ɡ']","['u', 'ts', 'E', 'g']"
15306,үзэгдэж,10,"['u', 't͡s', 'ɛ', 'ɡ', 't', 'ɛ', 't͡ʃ']","['u', 'ts', 'E', 'g', 't', 'E', 'tS']"
15310,үзүүлээд,10,"['u', 't͡s', 'uː', 'ɮ', 'ɛː', 't']","['u', 'ts', 'u:', 'K\\', 'E:', 't']"
15319,үндэслэлээр,10,"['u', 'n', 't', 'ɛ', 's', 'ɮ', 'ɛ', 'ɮ', 'ɛː', 'r']","['u', 'n', 't', 'E', 's', 'K\\', 'E', 'K\\', 'E:', 'r']"
15320,үнэлэгдсэн,10,"['u', 'n', 'ɛ', 'ɮ', 'ɛ', 'ɡ', 't', 's', 'ɛ', 'n']","['u', 'n', 'E', 'K\\', 'E', 'g', 't', 's', 'E', 'n']"
15321,үнэнхүү,10,"['u', 'n', 'ɛ', 'n', 'x', 'uː']","['u', 'n', 'E', 'n', 'x', 'u:']"
15322,үнээ,10,"['u', 'n', 'ɛː']","['u', 'n', 'E:']"
15324,үргэлжлэнэ,10,"['u', 'r', 'ɡ', 'ɛ', 'ɮ', 't͡ʃ', 'ɮ', 'ɛ', 'n', 'ɛ']","['u', 'r', 'g', 'E', 'K\\', 'tS', 'K\\', 'E', 'n', 'E']"
15325,үрчилж,10,"['u', 'r', 't͡ʃʰ', 'i', 'ɮ', 't͡ʃ']","['u', 'r', 'tS_h', 'i', 'K\\', 'tS']"
15327,үхдэг,10,"['u', 'x', 't', 'ɛ', 'ɡ']","['u', 'x', 't', 'E', 'g']"
15329,үүдэж,10,"['uː', 't', 'ɛ', 't͡ʃ']","['u:', 't', 'E', 'tS']"
15330,үүсээд,10,"['uː', 's', 'ɛː', 't']","['u:', 's', 'E:', 't']"
15333,Өмнөдөд,10,"['o', 'm', 'n', 'o', 't', 'o', 't']","['o', 'm', 'n', 'o', 't', 'o', 't']"
15334,Өнөөг,10,"['o', 'n', 'oː', 'ɡ']","['o', 'n', 'o:', 'g']"
15335,Өсвөр,10,"['o', 's', 'w', 'o', 'r']","['o', 's', 'w', 'o', 'r']"
15338,өвчилсөн,10,"['o', 'w', 't͡ʃʰ', 'i', 'ɮ', 's', 'o', 'n']","['o', 'w', 'tS_h', 'i', 'K\\', 's', 'o', 'n']"
15341,өгөгдлөөс,10,"['o', 'ɡ', 'o', 'ɡ', 't', 'ɮ', 'oː', 's']","['o', 'g', 'o', 'g', 't', 'K\\', 'o:', 's']"
15344,өмчит,10,"['o', 'm', 't͡ʃʰ', 'i', 'tʰ']","['o', 'm', 'tS_h', 'i', 't_h']"
15345,өнгөрөхөд,10,"['o', 'n', 'ɡ', 'o', 'r', 'o', 'x', 'o', 't']","['o', 'n', 'g', 'o', 'r', 'o', 'x', 'o', 't']"
15346,өндгөө,10,"['o', 'n', 't', 'ɡ', 'oː']","['o', 'n', 't', 'g', 'o:']"
15347,өндөрлөж,10,"['o', 'n', 't', 'o', 'r', 'ɮ', 'o', 't͡ʃ']","['o', 'n', 't', 'o', 'r', 'K\\', 'o', 'tS']"
15348,өнцгөөр,10,"['o', 'n', 't͡sʰ', 'ɡ', 'oː', 'r']","['o', 'n', 'ts_h', 'g', 'o:', 'r']"
15349,өргөжээ,10,"['o', 'r', 'ɡ', 'o', 't͡ʃ', 'ɛː']","['o', 'r', 'g', 'o', 'tS', 'E:']"
15352,өрнөл,10,"['o', 'r', 'n', 'o', 'ɮ']","['o', 'r', 'n', 'o', 'K\\']"
15353,өрсөлдөгчдөө,10,"['o', 'r', 's', 'o', 'ɮ', 't', 'o', 'ɡ', 't͡ʃʰ', 't', 'oː']","['o', 'r', 's', 'o', 'K\\', 't', 'o', 'g', 'tS_h', 't', 'o:']"
15354,өрсөлдөгчид,10,"['o', 'r', 's', 'o', 'ɮ', 't', 'o', 'ɡ', 't͡ʃʰ', 'i', 't']","['o', 'r', 's', 'o', 'K\\', 't', 'o', 'g', 'tS_h', 'i', 't']"
15355,өртдөг,10,"['o', 'r', 'tʰ', 't', 'o', 'ɡ']","['o', 'r', 't_h', 't', 'o', 'g']"
15357,өршөөл,10,"['o', 'r', 'ʃ', 'oː', 'ɮ']","['o', 'r', 'S', 'o:', 'K\\']"
15358,өрөөсөн,10,"['o', 'r', 'oː', 's', 'o', 'n']","['o', 'r', 'o:', 's', 'o', 'n']"
15359,өчнөөн,10,"['o', 't͡ʃʰ', 'n', 'oː', 'n']","['o', 'tS_h', 'n', 'o:', 'n']"
15361,өөрчлөгдөхөд,10,"['oː', 'r', 't͡ʃʰ', 'ɮ', 'o', 'ɡ', 't', 'o', 'x', 'o', 't']","['o:', 'r', 'tS_h', 'K\\', 'o', 'g', 't', 'o', 'x', 'o', 't']"
15440,at,9,"['a', 't']","['a', 't']"
15441,b,9,['b'],['b']
15442,cache,9,"['c', 'a', 'c', 'h', 'e']","['c', 'a', 'c', 'h', 'e']"
15443,cloud,9,"['c', 'l', 'o', 'u', 'd']","['c', 'l', 'o', 'u', 'd']"
15444,computer,9,"['c', 'o', 'm', 'p', 'u', 't', 'e', 'r']","['c', 'o', 'm', 'p', 'u', 't', 'e', 'r']"
15445,email,9,"['e', 'm', 'a', 'i', 'l']","['e', 'm', 'a', 'i', 'l']"
15446,h,9,['h'],['h']
15447,information,9,"['i', 'n', 'f', 'o', 'r', 'm', 'a', 't', 'i', 'o', 'n']","['i', 'n', 'f', 'o', 'r', 'm', 'a', 't', 'i', 'o', 'n']"
15448,lateralis,9,"['l', 'a', 't', 'e', 'r', 'a', 'l', 'i', 's']","['l', 'a', 't', 'e', 'r', 'a', 'l', 'i', 's']"
15449,layer,9,"['l', 'a', 'y', 'e', 'r']","['l', 'a', 'y', 'e', 'r']"
15451,q,9,['q'],['q']
15452,section,9,"['s', 'e', 'c', 't', 'i', 'o', 'n']","['s', 'e', 'c', 't', 'i', 'o', 'n']"
15454,unit,9,"['u', 'n', 'i', 't']","['u', 'n', 'i', 't']"
15455,van,9,"['v', 'a', 'n']","['v', 'a', 'n']"
15456,vе,9,"['v', 'j', 'i']","['v', 'j', 'i']"
15458,Аваргын,9,"['a', 'w', 'a', 'r', 'ɡ', 'iː', 'n']","['a', 'w', 'a', 'r', 'g', 'i:', 'n']"
15459,Авто,9,"['a', 'w', 'tʰ', 'ɔ']","['a', 'w', 't_h', 'O']"
15460,Автономит,9,"['a', 'w', 'tʰ', 'ɔ', 'n', 'ɔ', 'm', 'i', 'tʰ']","['a', 'w', 't_h', 'O', 'n', 'O', 'm', 'i', 't_h']"
15462,Ажиллагааны,9,"['a', 't͡ʃ', 'i', 'ɮ', 'ɮ', 'a', 'ɡ', 'aː', 'n', 'iː']","['a', 'tS', 'i', 'K\\', 'K\\', 'a', 'g', 'a:', 'n', 'i:']"
15463,Ажилчны,9,"['a', 't͡ʃ', 'i', 'ɮ', 't͡ʃʰ', 'n', 'iː']","['a', 'tS', 'i', 'K\\', 'tS_h', 'n', 'i:']"
15464,Аида,9,"['a', 'i', 't', 'a']","['a', 'i', 't', 'a']"
15466,Алсын,9,"['a', 'ɮ', 's', 'iː', 'n']","['a', 'K\\', 's', 'i:', 'n']"
15468,Америкаас,9,"['a', 'mʲ', 'i', 'r', 'i', 'kʰ', 'aː', 's']","['a', ""m'"", 'i', 'r', 'i', 'k_h', 'a:', 's']"
15469,Анатоли,9,"['a', 'n', 'a', 'tʰ', 'ɔ', 'ɮ', 'i']","['a', 'n', 'a', 't_h', 'O', 'K\\', 'i']"
15471,Анжелес,9,"['a', 'n', 't͡ʃ', 'j', 'i', 'ɮʲ', 'i', 's']","['a', 'n', 'tS', 'j', 'i', ""K\\'"", 'i', 's']"
15473,Армян,9,"['a', 'r', 'mʲ', 'a', 'n']","['a', 'r', ""m'"", 'a', 'n']"
15475,Астрал,9,"['a', 's', 'tʰ', 'r', 'a', 'ɮ']","['a', 's', 't_h', 'r', 'a', 'K\\']"
15476,Асуудал,9,"['a', 's', 'ʊː', 't', 'a', 'ɮ']","['a', 's', 'U:', 't', 'a', 'K\\']"
15477,Атом,9,"['a', 'tʰ', 'ɔ', 'm']","['a', 't_h', 'O', 'm']"
15478,БН,9,"['p', 'n']","['p', 'n']"
15480,Бавуужавын,9,"['p', 'a', 'w', 'ʊː', 't͡ʃ', 'a', 'w', 'iː', 'n']","['p', 'a', 'w', 'U:', 'tS', 'a', 'w', 'i:', 'n']"
15482,Балтын,9,"['p', 'a', 'ɮ', 'tʰ', 'iː', 'n']","['p', 'a', 'K\\', 't_h', 'i:', 'n']"
15483,Бан,9,"['p', 'a', 'n']","['p', 'a', 'n']"
15484,Банди,9,"['p', 'a', 'n', 't', 'i']","['p', 'a', 'n', 't', 'i']"
15485,Барс,9,"['p', 'a', 'r', 's']","['p', 'a', 'r', 's']"
15486,Батын,9,"['p', 'a', 'tʰ', 'iː', 'n']","['p', 'a', 't_h', 'i:', 'n']"
15487,Баянцагаан,9,"['p', 'a', 'j', 'n', 't͡sʰ', 'a', 'ɡ', 'aː', 'n']","['p', 'a', 'j', 'n', 'ts_h', 'a', 'g', 'a:', 'n']"
15489,Биндэр,9,"['p', 'i', 'n', 't', 'ɛ', 'r']","['p', 'i', 'n', 't', 'E', 'r']"
15490,Болт,9,"['p', 'ɔ', 'ɮ', 'tʰ']","['p', 'O', 'K\\', 't_h']"
15491,Больцманы,9,"['p', 'ɔ', 'ɮʲ', 't͡sʰ', 'm', 'a', 'n', 'iː']","['p', 'O', ""K\\'"", 'ts_h', 'm', 'a', 'n', 'i:']"
15493,Бостоны,9,"['p', 'ɔ', 's', 'tʰ', 'ɔ', 'n', 'iː']","['p', 'O', 's', 't_h', 'O', 'n', 'i:']"
15494,Бохеми,9,"['p', 'ɔ', 'xʲ', 'i', 'm', 'i']","['p', 'O', ""x'"", 'i', 'm', 'i']"
15495,Бугат,9,"['p', 'ʊ', 'ɡ', 'a', 'tʰ']","['p', 'U', 'g', 'a', 't_h']"
15497,Бурж,9,"['p', 'ʊ', 'r', 't͡ʃ']","['p', 'U', 'r', 'tS']"
15498,Буриадууд,9,"['p', 'ʊ', 'r', 'i', 'a', 't', 'ʊː', 't']","['p', 'U', 'r', 'i', 'a', 't', 'U:', 't']"
15499,Буян,9,"['p', 'ʊ', 'j', 'n']","['p', 'U', 'j', 'n']"
15500,Бямба,9,"['pʲ', 'a', 'm', 'p', 'a']","[""p'"", 'a', 'm', 'p', 'a']"
15501,Бяо,9,"['pʲ', 'a', 'ɔ']","[""p'"", 'a', 'O']"
15504,Ватиканы,9,"['w', 'a', 'tʰ', 'i', 'kʰ', 'a', 'n', 'iː']","['w', 'a', 't_h', 'i', 'k_h', 'a', 'n', 'i:']"
15505,Вашингтоны,9,"['w', 'a', 'ʃ', 'i', 'n', 'ɡ', 'tʰ', 'ɔ', 'n', 'iː']","['w', 'a', 'S', 'i', 'n', 'g', 't_h', 'O', 'n', 'i:']"
15507,Виржини,9,"['w', 'i', 'r', 't͡ʃ', 'i', 'n', 'i']","['w', 'i', 'r', 'tS', 'i', 'n', 'i']"
15511,Геополитик,9,"['ɡʲ', 'i', 'ɔ', 'pʰ', 'ɔ', 'ɮ', 'i', 'tʰ', 'i', 'kʰ']","[""g'"", 'i', 'O', 'p_h', 'O', 'K\\', 'i', 't_h', 'i', 'k_h']"
15513,Групп,9,"['ɡ', 'r', 'ʊ', 'pʰ', 'pʰ']","['g', 'r', 'U', 'p_h', 'p_h']"
15514,Гэлээ,9,"['ɡ', 'ɛ', 'ɮ', 'ɛː']","['g', 'E', 'K\\', 'E:']"
15515,Гэрээнд,9,"['ɡ', 'ɛ', 'r', 'ɛː', 'n', 't']","['g', 'E', 'r', 'E:', 'n', 't']"
15517,Гүр,9,"['ɡ', 'u', 'r']","['g', 'u', 'r']"
15521,Давхар,9,"['t', 'a', 'w', 'x', 'a', 'r']","['t', 'a', 'w', 'x', 'a', 'r']"
15523,Доголон,9,"['t', 'ɔ', 'ɡ', 'ɔ', 'ɮ', 'ɔ', 'n']","['t', 'O', 'g', 'O', 'K\\', 'O', 'n']"
15525,Драмын,9,"['t', 'r', 'a', 'm', 'iː', 'n']","['t', 'r', 'a', 'm', 'i:', 'n']"
15526,Дэлгэр,9,"['t', 'ɛ', 'ɮ', 'ɡ', 'ɛ', 'r']","['t', 'E', 'K\\', 'g', 'E', 'r']"
15528,Дэлүүн,9,"['t', 'ɛ', 'ɮ', 'uː', 'n']","['t', 'E', 'K\\', 'u:', 'n']"
15531,Египетэд,9,"['j', 'i', 'ɡ', 'i', 'pʰʲ', 'i', 'tʰ', 'ɛ', 't']","['j', 'i', 'g', 'i', ""p_h'"", 'i', 't_h', 'E', 't']"
15533,Ердөө,9,"['j', 'i', 'r', 't', 'oː']","['j', 'i', 'r', 't', 'o:']"
15534,Женев,9,"['t͡ʃ', 'j', 'i', 'nʲ', 'i', 'w']","['tS', 'j', 'i', ""n'"", 'i', 'w']"
15536,Жич,9,"['t͡ʃ', 'i', 't͡ʃʰ']","['tS', 'i', 'tS_h']"
15539,Жүн,9,"['t͡ʃ', 'u', 'n']","['tS', 'u', 'n']"
15542,Замчлалын,9,"['t͡s', 'a', 'm', 't͡ʃʰ', 'ɮ', 'a', 'ɮ', 'iː', 'n']","['ts', 'a', 'm', 'tS_h', 'K\\', 'a', 'K\\', 'i:', 'n']"
15543,Засах,9,"['t͡s', 'a', 's', 'a', 'x']","['ts', 'a', 's', 'a', 'x']"
15544,Зенит,9,"['t͡s', 'j', 'i', 'n', 'i', 'tʰ']","['ts', 'j', 'i', 'n', 'i', 't_h']"
15545,Зонхов,9,"['t͡s', 'ɔ', 'n', 'x', 'ɔ', 'w']","['ts', 'O', 'n', 'x', 'O', 'w']"
15546,Зохиолын,9,"['t͡s', 'ɔ', 'x', 'i', 'ɔ', 'ɮ', 'iː', 'n']","['ts', 'O', 'x', 'i', 'O', 'K\\', 'i:', 'n']"
15547,Зул,9,"['t͡s', 'ʊ', 'ɮ']","['ts', 'U', 'K\\']"
15548,Зурагт,9,"['t͡s', 'ʊ', 'r', 'a', 'ɡ', 'tʰ']","['ts', 'U', 'r', 'a', 'g', 't_h']"
15550,Зэ,9,"['t͡s', 'ɛ']","['ts', 'E']"
15552,Зэлмэ,9,"['t͡s', 'ɛ', 'ɮ', 'm', 'ɛ']","['ts', 'E', 'K\\', 'm', 'E']"
15554,Зүрчид,9,"['t͡s', 'u', 'r', 't͡ʃʰ', 'i', 't']","['ts', 'u', 'r', 'tS_h', 'i', 't']"
15556,Зөвлөлөөс,9,"['t͡s', 'o', 'w', 'ɮ', 'o', 'ɮ', 'oː', 's']","['ts', 'o', 'w', 'K\\', 'o', 'K\\', 'o:', 's']"
15557,ИТХ,9,"['i', 'tʰ', 'x']","['i', 't_h', 'x']"
15558,Иоанн,9,"['i', 'ɔ', 'a', 'n', 'n']","['i', 'O', 'a', 'n', 'n']"
15559,Иоханн,9,"['i', 'ɔ', 'x', 'a', 'n', 'n']","['i', 'O', 'x', 'a', 'n', 'n']"
15560,Ирэх,9,"['i', 'r', 'ɛ', 'x']","['i', 'r', 'E', 'x']"
15561,Испаничууд,9,"['i', 's', 'pʰ', 'a', 'n', 'i', 't͡ʃʰ', 'ʊː', 't']","['i', 's', 'p_h', 'a', 'n', 'i', 'tS_h', 'U:', 't']"
15562,Итгэлт,9,"['i', 'tʰ', 'ɡ', 'ɛ', 'ɮ', 'tʰ']","['i', 't_h', 'g', 'E', 'K\\', 't_h']"
15563,Кардифф,9,"['kʰ', 'a', 'r', 't', 'i', 'f', 'f']","['k_h', 'a', 'r', 't', 'i', 'f', 'f']"
15564,Карлын,9,"['kʰ', 'a', 'r', 'ɮ', 'iː', 'n']","['k_h', 'a', 'r', 'K\\', 'i:', 'n']"
15565,КартоДБ,9,"['kʰ', 'a', 'r', 'tʰ', 'ɔ', 't', 'p']","['k_h', 'a', 'r', 't_h', 'O', 't', 'p']"
15566,Колумб,9,"['kʰ', 'ɔ', 'ɮ', 'ʊ', 'm', 'p']","['k_h', 'O', 'K\\', 'U', 'm', 'p']"
15567,Команд,9,"['kʰ', 'ɔ', 'm', 'a', 'n', 't']","['k_h', 'O', 'm', 'a', 'n', 't']"
15568,Коннектикут,9,"['kʰ', 'ɔ', 'n', 'nʲ', 'i', 'kʰ', 'tʰ', 'i', 'kʰ', 'ʊ', 'tʰ']","['k_h', 'O', 'n', ""n'"", 'i', 'k_h', 't_h', 'i', 'k_h', 'U', 't_h']"
15571,Ладены,9,"['ɮ', 'a', 'tʲ', 'i', 'n', 'iː']","['K\\', 'a', ""t'"", 'i', 'n', 'i:']"
15572,Лам,9,"['ɮ', 'a', 'm']","['K\\', 'a', 'm']"
15575,Людвиг,9,"['ɮʲ', 'u', 't', 'w', 'i', 'ɡ']","[""K\\'"", 'u', 't', 'w', 'i', 'g']"
15577,Ма,9,"['m', 'a']","['m', 'a']"
15578,Магелланы,9,"['m', 'a', 'ɡʲ', 'i', 'ɮ', 'ɮ', 'a', 'n', 'iː']","['m', 'a', ""g'"", 'i', 'K\\', 'K\\', 'a', 'n', 'i:']"
15579,Мажарын,9,"['m', 'a', 't͡ʃ', 'a', 'r', 'iː', 'n']","['m', 'a', 'tS', 'a', 'r', 'i:', 'n']"
15581,Ман,9,"['m', 'a', 'n']","['m', 'a', 'n']"
15582,Мастер,9,"['m', 'a', 's', 'tʰʲ', 'i', 'r']","['m', 'a', 's', ""t_h'"", 'i', 'r']"
15583,Мах,9,"['m', 'a', 'x']","['m', 'a', 'x']"
15584,Меконг,9,"['mʲ', 'i', 'kʰ', 'ɔ', 'n', 'ɡ']","[""m'"", 'i', 'k_h', 'O', 'n', 'g']"
15585,Металл,9,"['mʲ', 'i', 'tʰ', 'a', 'ɮ', 'ɮ']","[""m'"", 'i', 't_h', 'a', 'K\\', 'K\\']"
15586,Микро,9,"['m', 'i', 'kʰ', 'r', 'ɔ']","['m', 'i', 'k_h', 'r', 'O']"
15590,Монтеверди,9,"['m', 'ɔ', 'n', 'tʰʲ', 'i', 'wʲ', 'i', 'r', 't', 'i']","['m', 'O', 'n', ""t_h'"", 'i', ""w'"", 'i', 'r', 't', 'i']"
15591,Морган,9,"['m', 'ɔ', 'r', 'ɡ', 'a', 'n']","['m', 'O', 'r', 'g', 'a', 'n']"
15592,Муслим,9,"['m', 'ʊ', 's', 'ɮ', 'i', 'm']","['m', 'U', 's', 'K\\', 'i', 'm']"
